temperature,humidity,gsr,pulse,label
23.8,53.0,302,2463,rahat
23.8,53.0,5,2480,rahat
23.8,54.0,212,2519,rahat
23.8,54.0,0,2542,rahat
23.8,57.0,320,2504,rahat
23.8,57.0,0,2496,rahat
24.1,59.0,398,2498,rahat
24.1,59.0,99,2480,rahat
24.1,60.0,415,2482,rahat
24.1,60.0,153,4095,rahat
24.1,62.0,412,1969,rahat
24.1,62.0,101,2191,rahat
24.1,63.0,233,2142,rahat
24.1,63.0,0,2146,rahat
24.1,64.0,219,2144,rahat
24.1,64.0,0,2055,rahat
24.1,65.0,322,2209,rahat
24.1,65.0,0,2178,rahat
24.5,66.0,407,2318,rahat
24.5,66.0,96,2301,rahat
24.5,67.0,438,2349,rahat
24.5,67.0,133,2349,rahat
24.5,67.0,425,2503,rahat
24.5,67.0,129,2526,rahat
24.5,68.0,305,2590,rahat
24.5,68.0,21,2545,rahat
24.5,68.0,206,2209,rahat
24.5,68.0,0,2327,rahat
24.6,68.0,301,2276,rahat
24.6,68.0,0,2207,rahat
24.8,68.0,416,2432,rahat
24.8,68.0,97,2379,rahat
24.8,68.0,438,2441,rahat
24.8,68.0,142,2491,rahat
24.8,68.0,413,2672,rahat
24.8,68.0,131,2810,rahat
24.8,68.0,263,2687,rahat
24.8,68.0,0,2688,rahat
24.8,67.0,230,2483,rahat
24.8,67.0,0,2421,rahat
24.8,67.0,362,2218,rahat
24.8,67.0,35,2336,rahat
